_year	_age	sex	prob
1985	32	2	.99944
1985	33	2	.999231
1985	34	2	.999144
1985	35	2	.999167
1985	36	2	.999001
1985	37	2	.999025
1985	38	2	.999082
1985	39	2	.99913
1985	40	2	.999042
1985	41	2	.998787
1985	42	2	.998695
1985	43	2	.998687
1985	44	2	.998552
1985	45	2	.998426
1985	46	2	.998415
1985	47	2	.99798
1985	48	2	.997964
1985	49	2	.997716
1985	50	2	.996991
1985	51	2	.996796
1985	52	2	.996993
1985	53	2	.996732
1985	54	2	.995954
1985	55	2	.995603
1985	56	2	.99591
1985	57	2	.995015
1985	58	2	.994058
1985	59	2	.99382
1985	60	2	.993586
1985	61	2	.992536
1985	62	2	.992594
1985	63	2	.991836
1985	64	2	.990628
1985	65	2	.98849
1985	66	2	.988976
1985	67	2	.986036
1985	68	2	.986751
1985	69	2	.984373
1985	70	2	.981934
1985	71	2	.980197
1985	72	2	.979151
1985	73	2	.975377
1985	74	2	.971023
1985	75	2	.9672
1985	76	2	.962877
1985	77	2	.955978
1985	78	2	.951297
1985	79	2	.947824
1985	80	2	.941563
1985	81	2	.930653
1985	82	2	.923243
1985	83	2	.915956
1985	84	2	.901427
1985	85	2	.882704
1985	86	2	.872654
1985	87	2	.865494
1985	88	2	.845255
1985	89	2	.824982
1985	90	2	.802104
1985	91	2	.772207
1985	92	2	.765093
1985	93	2	.74175
1985	94	2	.719943
1985	95	2	.697628
1985	96	2	.632006
1985	97	2	.675254
1985	98	2	.624565
1985	99	2	.565594
1985	100	2	.57722
1985	101	2	.348511
1985	102	2	.283019
1985	103	2	.574468
1985	104	2	.52
1985	105	2	.263158
1985	106	2	.28
1985	107	2	0
1985	108	2	0
1985	109	2	0
1985	110	2	0
1986	0	1	.99327
1986	1	1	.999437
1986	2	1	.999751
1986	3	1	.999708
1986	4	1	.999876
1986	5	1	.999797
1986	6	1	.99986
1986	7	1	.999918
1986	8	1	.999734
1986	9	1	.999762
1986	10	1	.999656
1986	11	1	.999729
1986	12	1	.999859
1986	13	1	.999773
1986	14	1	.999604
1986	15	1	.999529
1986	16	1	.999571
1986	17	1	.999369
1986	18	1	.999159
1986	19	1	.999258
1986	20	1	.999108
1986	21	1	.999096
1986	22	1	.998713
1986	23	1	.999114
1986	24	1	.999067
1986	25	1	.998994
1986	26	1	.998949
1986	27	1	.998969
1986	28	1	.99889
1986	29	1	.999131
1986	30	1	.999034
1986	31	1	.99914
1986	32	1	.998877
1986	33	1	.998696
1986	34	1	.998508
1986	35	1	.998705
1986	36	1	.998399
1986	37	1	.998368
1986	38	1	.998191
1986	39	1	.998109
1986	40	1	.998113
1986	41	1	.997874
1986	42	1	.997959
1986	43	1	.997657
1986	44	1	.997422
1986	45	1	.996969
1986	46	1	.995969
1986	47	1	.996624
1986	48	1	.996001
1986	49	1	.99602
1986	50	1	.995339
1986	51	1	.994614
1986	52	1	.99437
1986	53	1	.993545
1986	54	1	.993295
1986	55	1	.991964
1986	56	1	.991856
1986	57	1	.990305
1986	58	1	.989174
1986	59	1	.987808
1986	60	1	.986902
1986	61	1	.986836
1986	62	1	.985702
1986	63	1	.982789
1986	64	1	.980876
1986	65	1	.978791
1986	66	1	.974616
1986	67	1	.974577
1986	68	1	.970542
1986	69	1	.968594
1986	70	1	.964667
1986	71	1	.960402
1986	72	1	.957328
1986	73	1	.953144
1986	74	1	.945124
1986	75	1	.943906
1986	76	1	.935596
1986	77	1	.928613
1986	78	1	.920647
1986	79	1	.910356
1986	80	1	.905019
1986	81	1	.89606
1986	82	1	.875734
1986	83	1	.868855
1986	84	1	.856865
1986	85	1	.852789
1986	86	1	.825819
1986	87	1	.805541
1986	88	1	.78323
1986	89	1	.773949
1986	90	1	.752117
1986	91	1	.720171
1986	92	1	.729425
1986	93	1	.692692
1986	94	1	.682417
1986	95	1	.638701
1986	96	1	.646707
1986	97	1	.567696
1986	98	1	.557814
1986	99	1	.447368
1986	100	1	.426471
1986	101	1	.457831
1986	102	1	.181818
1986	103	1	.85
1986	104	1	.538462
1986	105	1	0
1986	106	1	0
1986	107	1	0
1986	108	1	0
1986	109	1	0
1986	110	1	0
1986	0	2	.99467
1986	1	2	.999425
1986	2	2	.999736
1986	3	2	.999823
1986	4	2	.999652
1986	5	2	.999873
1986	6	2	.999811
1986	7	2	.999893
1986	8	2	.999914
1986	9	2	.999916
1986	10	2	.9999
1986	11	2	.999868
1986	12	2	.999982
1986	13	2	.99978
1986	14	2	.999837
1986	15	2	.999835
1986	16	2	.999831
1986	17	2	.999687
1986	18	2	.999809
1986	19	2	.999634
1986	20	2	.999638
1986	21	2	.999674
1986	22	2	.999679
1986	23	2	.999642
1986	24	2	.999742
1986	25	2	.999495
1986	26	2	.999683
1986	27	2	.99965
1986	28	2	.999404
1986	29	2	.999483
1986	30	2	.999555
1986	31	2	.999425
1986	32	2	.999484
1986	33	2	.999528
1986	34	2	.999301
1986	35	2	.999264
1986	36	2	.999167
1986	37	2	.999173
1986	38	2	.999177
1986	39	2	.998856
1986	40	2	.998814
1986	41	2	.999027
1986	42	2	.998944
1986	43	2	.998608
1986	44	2	.998591
1986	45	2	.998448
1986	46	2	.997575
1986	47	2	.997765
1986	48	2	.997519
1986	49	2	.997378
1986	50	2	.997109
1986	51	2	.99746
1986	52	2	.997004
1986	53	2	.996371
1986	54	2	.995782
1986	55	2	.996434
1986	56	2	.996241
1986	57	2	.995133
1986	58	2	.994659
1986	59	2	.994091
1986	60	2	.993978
1986	61	2	.993545
1986	62	2	.992088
1986	63	2	.991551
1986	64	2	.990264
1986	65	2	.990233
1986	66	2	.987137
1986	67	2	.987554
1986	68	2	.98572
1986	69	2	.984447
1986	70	2	.982666
1986	71	2	.979953
1986	72	2	.97972
1986	73	2	.976609
1986	74	2	.971199
1986	75	2	.969916
1986	76	2	.96493
1986	77	2	.960735
1986	78	2	.95565
1986	79	2	.948505
1986	80	2	.940726
1986	81	2	.929652
1986	82	2	.926029
1986	83	2	.918666
1986	84	2	.902717
1986	85	2	.888677
1986	86	2	.875132
1986	87	2	.864747
1986	88	2	.838689
1986	89	2	.82933
1986	90	2	.813998
1986	91	2	.787108
1986	92	2	.765566
1986	93	2	.754997
1986	94	2	.723738
1986	95	2	.696929
1986	96	2	.682555
1986	97	2	.640149
1986	98	2	.612903
1986	99	2	.642361
1986	100	2	.567123
1986	101	2	.52605
1986	102	2	.45283
1986	103	2	.630769
1986	104	2	.357143
1986	105	2	.538462
1986	106	2	.806452
1986	107	2	0
1986	108	2	0
1986	109	2	0
1986	110	2	0
1987	0	1	.99322
1987	1	1	.999556
1987	2	1	.99962
1987	3	1	.999793
1987	4	1	.999813
1987	5	1	.999712
1987	6	1	.999879
1987	7	1	.99986
1987	8	1	.999918
1987	9	1	.999837
1987	10	1	.999822
1987	11	1	.999752
1987	12	1	.999802
1987	13	1	.999824
1987	14	1	.999703
1987	15	1	.999571
1987	16	1	.999408
1987	17	1	.999518
1987	18	1	.999249
1987	19	1	.998965
1987	20	1	.998978
1987	21	1	.998927
1987	22	1	.999117
1987	23	1	.999074
1987	24	1	.999257
1987	25	1	.999075
1987	26	1	.998842
1987	27	1	.99885
1987	28	1	.998782
1987	29	1	.998963
1987	30	1	.998743
1987	31	1	.999002
1987	32	1	.998575
1987	33	1	.998946
1987	34	1	.998696
1987	35	1	.998708
1987	36	1	.998557
1987	37	1	.998712
1987	38	1	.99832
1987	39	1	.998217
1987	40	1	.998134
1987	41	1	.998367
1987	42	1	.997941
1987	43	1	.9977
1987	44	1	.997458
1987	45	1	.997397
1987	46	1	.996764
1987	47	1	.996414
1987	48	1	.995677
1987	49	1	.995541
1987	50	1	.99525
1987	51	1	.994358
1987	52	1	.99461
1987	53	1	.993224
1987	54	1	.99254
1987	55	1	.992492
1987	56	1	.991454
1987	57	1	.990364
1987	58	1	.989335
1987	59	1	.987951
1987	60	1	.98676
1987	61	1	.986493
1987	62	1	.986159
1987	63	1	.983453
1987	64	1	.981283
1987	65	1	.97899
1987	66	1	.976474
1987	67	1	.97501
1987	68	1	.97358
1987	69	1	.970661
1987	70	1	.965084
1987	71	1	.962233
1987	72	1	.957794
1987	73	1	.951997
1987	74	1	.948528
1987	75	1	.942264
1987	76	1	.937226
1987	77	1	.929716
1987	78	1	.923775
1987	79	1	.911989
1987	80	1	.906885
1987	81	1	.893943
1987	82	1	.886597
1987	83	1	.873928
1987	84	1	.854775
1987	85	1	.845106
1987	86	1	.831565
1987	87	1	.808818
1987	88	1	.789594
1987	89	1	.783008
1987	90	1	.749913
1987	91	1	.711831
1987	92	1	.712471
1987	93	1	.691843
1987	94	1	.627676
1987	95	1	.656592
1987	96	1	.616836
1987	97	1	.495072
1987	98	1	.453104
1987	99	1	.624242
1987	100	1	.4
1987	101	1	.776398
1987	102	1	.417476
1987	103	1	.75
1987	104	1	.806452
1987	105	1	0
1987	106	1	0
1987	107	1	0
1987	108	1	0
1987	109	1	0
1987	110	1	0
1987	0	2	.994378
1987	1	2	.999592
1987	2	2	.999724
1987	3	2	.999672
1987	4	2	.999802
1987	5	2	.999957
1987	6	2	.999873
1987	7	2	.999874
1987	8	2	.999893
1987	9	2	.99985
1987	10	2	.999792
1987	11	2	.99992
1987	12	2	.999906
1987	13	2	.999853
1987	14	2	.999945
1987	15	2	.999783
1987	16	2	.999745
1987	17	2	.999607
1987	18	2	.999743
1987	19	2	.99969
1987	20	2	.999603
1987	21	2	.999755
1987	22	2	.999724
1987	23	2	.999581
1987	24	2	.999697
1987	25	2	.999634
1987	26	2	.999647
1987	27	2	.999462
1987	28	2	.999596
1987	29	2	.99955
1987	30	2	.999396
1987	31	2	.99952
1987	32	2	.999445
1987	33	2	.999343
1987	34	2	.999284
1987	35	2	.999302
1987	36	2	.999247
1987	37	2	.999232
1987	38	2	.999064
1987	39	2	.999055
1987	40	2	.998901
1987	41	2	.998949
1987	42	2	.998661
1987	43	2	.998502
1987	44	2	.998641
1987	45	2	.998289
1987	46	2	.998037
1987	47	2	.997675
1987	48	2	.997907
1987	49	2	.99782
1987	50	2	.996991
1987	51	2	.996756
1987	52	2	.996718
1987	53	2	.996852
1987	54	2	.996455
1987	55	2	.995789
1987	56	2	.995743
1987	57	2	.995571
1987	58	2	.994528
1987	59	2	.994588
1987	60	2	.99366
1987	61	2	.992643
1987	62	2	.992439
1987	63	2	.990979
1987	64	2	.990608
1987	65	2	.989293
1987	66	2	.989449
1987	67	2	.987554
1987	68	2	.987006
1987	69	2	.984645
1987	70	2	.98293
1987	71	2	.980205
1987	72	2	.978168
1987	73	2	.976041
1987	74	2	.972366
1987	75	2	.97074
1987	76	2	.966747
1987	77	2	.960471
1987	78	2	.956278
1987	79	2	.947344
1987	80	2	.941263
1987	81	2	.93602
1987	82	2	.926501
1987	83	2	.918563
1987	84	2	.906918
1987	85	2	.893789
1987	86	2	.877296
1987	87	2	.868352
1987	88	2	.848375
1987	89	2	.834935
1987	90	2	.820772
1987	91	2	.801146
1987	92	2	.77049
1987	93	2	.754561
1987	94	2	.713754
1987	95	2	.690433
1987	96	2	.670905
1987	97	2	.640604
1987	98	2	.665468
1987	99	2	.569579
1987	100	2	.572899
1987	101	2	.552367
1987	102	2	.464865
1987	103	2	.711538
1987	104	2	.459016
1987	105	2	0
1987	106	2	.368421
1987	107	2	0
1987	108	2	0
1987	109	2	0
1987	110	2	0
1988	0	1	.993158
1988	1	1	.999492
1988	2	1	.99975
1988	3	1	.999741
1988	4	1	.999794
1988	5	1	.999794
1988	6	1	.999734
1988	7	1	.999859
1988	8	1	.99986
1988	9	1	.999918
1988	10	1	.999837
1988	11	1	.999803
1988	12	1	.999791
1988	13	1	.999784
1988	14	1	.999632
1988	15	1	.999618
1988	16	1	.999384
1988	17	1	.99934
1988	18	1	.999449
1988	19	1	.999044
1988	20	1	.998873
1988	21	1	.99911
1988	22	1	.999183
1988	23	1	.999017
1988	24	1	.998972
1988	25	1	.999081
1988	26	1	.999101
1988	27	1	.998799
1988	28	1	.999034
1988	29	1	.998963
1988	30	1	.999037
1988	31	1	.998597
1988	32	1	.998787
1988	33	1	.998578
1988	34	1	.998576
1988	35	1	.998298
1988	36	1	.998576
1988	37	1	.998542
1988	38	1	.998194
1988	39	1	.99841
1988	40	1	.998098
1988	41	1	.997771
1988	42	1	.997706
1988	43	1	.997722
1988	44	1	.997322
1988	45	1	.997454
1988	46	1	.99682
1988	47	1	.996502
1988	48	1	.996423
1988	49	1	.995643
1988	50	1	.996013
1988	51	1	.994853
1988	52	1	.99417
1988	53	1	.994226
1988	54	1	.992352
1988	55	1	.992438
1988	56	1	.99113
1988	57	1	.990909
1988	58	1	.990418
1988	59	1	.989034
1988	60	1	.987591
1988	61	1	.984965
1988	62	1	.984524
1988	63	1	.983642
1988	64	1	.980295
1988	65	1	.98043
1988	66	1	.976633
1988	67	1	.974575
1988	68	1	.970728
1988	69	1	.969841
1988	70	1	.966669
1988	71	1	.963032
1988	72	1	.958744
1988	73	1	.952116
1988	74	1	.949536
1988	75	1	.942607
1988	76	1	.937364
1988	77	1	.929804
1988	78	1	.923018
1988	79	1	.912277
1988	80	1	.899983
1988	81	1	.892768
1988	82	1	.877896
1988	83	1	.871267
1988	84	1	.856566
1988	85	1	.838134
1988	86	1	.82683
1988	87	1	.806075
1988	88	1	.79294
1988	89	1	.764998
1988	90	1	.74625
1988	91	1	.721701
1988	92	1	.703488
1988	93	1	.657895
1988	94	1	.67882
1988	95	1	.626162
1988	96	1	.58256
1988	97	1	.589706
1988	98	1	.486146
1988	99	1	.473904
1988	100	1	.369492
1988	101	1	.566667
1988	102	1	.469027
1988	103	1	.454545
1988	104	1	0
1988	105	1	0
1988	106	1	0
1988	107	1	0
1988	108	1	0
1988	109	1	0
1988	110	1	0
1988	0	2	.99484
1988	1	2	.999488
1988	2	2	.999696
1988	3	2	.999852
1988	4	2	.999935
1988	5	2	.999825
1988	6	2	.999871
1988	7	2	.999873
1988	8	2	.999937
1988	9	2	.999872
1988	10	2	.999914
1988	11	2	.999792
1988	12	2	.999861
1988	13	2	.999906
1988	14	2	.999927
1988	15	2	.99969
1988	16	2	.99973
1988	17	2	.9998
1988	18	2	.999683
1988	19	2	.99969
1988	20	2	.999607
1988	21	2	.999523
1988	22	2	.999594
1988	23	2	.999662
1988	24	2	.99965
1988	25	2	.999558
1988	26	2	.999454
1988	27	2	.999575
1988	28	2	.999502
1988	29	2	.999526
1988	30	2	.999552
1988	31	2	.999345
1988	32	2	.999451
1988	33	2	.999518
1988	34	2	.999416
1988	35	2	.999077
1988	36	2	.999181
1988	37	2	.998958
1988	38	2	.999135
1988	39	2	.99922
1988	40	2	.998843
1988	41	2	.998856
1988	42	2	.998753
1988	43	2	.998372
1988	44	2	.998169
1988	45	2	.997994
1988	46	2	.998156
1988	47	2	.99777
1988	48	2	.997672
1988	49	2	.996856
1988	50	2	.997249
1988	51	2	.997346
1988	52	2	.996773
1988	53	2	.996591
1988	54	2	.996603
1988	55	2	.995899
1988	56	2	.996146
1988	57	2	.995001
1988	58	2	.994441
1988	59	2	.994391
1988	60	2	.993356
1988	61	2	.992549
1988	62	2	.992832
1988	63	2	.991893
1988	64	2	.990479
1988	65	2	.990186
1988	66	2	.989267
1988	67	2	.9867
1988	68	2	.985023
1988	69	2	.984028
1988	70	2	.982038
1988	71	2	.980462
1988	72	2	.978964
1988	73	2	.974658
1988	74	2	.972083
1988	75	2	.969234
1988	76	2	.964489
1988	77	2	.96099
1988	78	2	.956118
1988	79	2	.947973
1988	80	2	.940548
1988	81	2	.932762
1988	82	2	.927584
1988	83	2	.914319
1988	84	2	.906471
1988	85	2	.890739
1988	86	2	.876661
1988	87	2	.860106
1988	88	2	.839666
1988	89	2	.829636
1988	90	2	.808551
1988	91	2	.781733
1988	92	2	.758768
1988	93	2	.718795
1988	94	2	.719173
1988	95	2	.685949
1988	96	2	.616129
1988	97	2	.625491
1988	98	2	.556841
1988	99	2	.592789
1988	100	2	.427835
1988	101	2	.481268
1988	102	2	.410072
1988	103	2	.311005
1988	104	2	.362832
1988	105	2	.294118
1988	106	2	0
1988	107	2	.142857
1988	108	2	0
1988	109	2	0
1988	110	2	0
1989	0	1	.993315
1989	1	1	.999643
1989	2	1	.999739
1989	3	1	.99979
1989	4	1	.999644
1989	5	1	.999816
1989	6	1	.999836
1989	7	1	.999878
1989	8	1	.9998
1989	9	1	.999921
1989	10	1	.999899
1989	11	1	.999879
1989	12	1	.999823
1989	13	1	.999792
1989	14	1	.999749
1989	15	1	.999564
1989	16	1	.999671
1989	17	1	.99954
1989	18	1	.998878
1989	19	1	.998766
1989	20	1	.999105
1989	21	1	.999129
1989	22	1	.999307
1989	23	1	.999087
1989	24	1	.999228
1989	25	1	.999095
1989	26	1	.99901
1989	27	1	.998873
1989	28	1	.999006
1989	29	1	.998871
1989	30	1	.998817
1989	31	1	.998926
1989	32	1	.99859
1989	33	1	.998726
1989	34	1	.998858
1989	35	1	.998649
1989	36	1	.998586
1989	37	1	.998429
1989	38	1	.998284
1989	39	1	.997977
1989	40	1	.998078
1989	41	1	.997981
1989	42	1	.997916
1989	43	1	.99759
1989	44	1	.997692
1989	45	1	.996931
1989	46	1	.997225
1989	47	1	.997155
1989	48	1	.996965
1989	49	1	.996217
1989	50	1	.995692
1989	51	1	.995334
1989	52	1	.994519
1989	53	1	.994606
1989	54	1	.993122
1989	55	1	.992965
1989	56	1	.991339
1989	57	1	.991152
1989	58	1	.990449
1989	59	1	.989169
1989	60	1	.987925
1989	61	1	.986758
1989	62	1	.985837
1989	63	1	.984814
1989	64	1	.983334
1989	65	1	.980358
1989	66	1	.978919
1989	67	1	.976288
1989	68	1	.974796
1989	69	1	.968399
1989	70	1	.969224
1989	71	1	.964781
1989	72	1	.960193
1989	73	1	.956362
1989	74	1	.949907
1989	75	1	.947336
1989	76	1	.941114
1989	77	1	.931194
1989	78	1	.927728
1989	79	1	.919151
1989	80	1	.913719
1989	81	1	.89882
1989	82	1	.892637
1989	83	1	.875223
1989	84	1	.861792
1989	85	1	.852642
1989	86	1	.836123
1989	87	1	.824282
1989	88	1	.812774
1989	89	1	.783114
1989	90	1	.769581
1989	91	1	.720491
1989	92	1	.714401
1989	93	1	.705139
1989	94	1	.658084
1989	95	1	.668468
1989	96	1	.666225
1989	97	1	.560876
1989	98	1	.509615
1989	99	1	.434426
1989	100	1	.460674
1989	101	1	.485714
1989	102	1	.495798
1989	103	1	.222222
1989	104	1	0
1989	105	1	.647059
1989	106	1	0
1989	107	1	0
1989	108	1	0
1989	109	1	0
1989	110	1	0
1989	0	2	.994974
1989	1	2	.999511
1989	2	2	.999687
1989	3	2	.999899
1989	4	2	.999791
1989	5	2	.999849
1989	6	2	.999805
1989	7	2	1
1989	8	2	.999874
1989	9	2	.999938
1989	10	2	.999894
1989	11	2	.999872
1989	12	2	.999897
1989	13	2	.999861
1989	14	2	.99985
1989	15	2	.999616
1989	16	2	.9998
1989	17	2	.999587
1989	18	2	.999602
1989	19	2	.99976
1989	20	2	.99973
1989	21	2	.999712
1989	22	2	.999691
1989	23	2	.999694
1989	24	2	.999665
1989	25	2	.999753
1989	26	2	.999544
1989	27	2	.999603
1989	28	2	.999468
1989	29	2	.999579
1989	30	2	.999529
1989	31	2	.999412
1989	32	2	.999613
1989	33	2	.999507
1989	34	2	.999485
1989	35	2	.999241
1989	36	2	.998993
1989	37	2	.999166
1989	38	2	.999267
1989	39	2	.998827
1989	40	2	.99877
1989	41	2	.998844
1989	42	2	.998781
1989	43	2	.998634
1989	44	2	.998539
1989	45	2	.998342
1989	46	2	.998265
1989	47	2	.997948
1989	48	2	.997891
1989	49	2	.997087
1989	50	2	.99744
1989	51	2	.997509
1989	52	2	.99678
1989	53	2	.996813
1989	54	2	.996322
1989	55	2	.996184
1989	56	2	.996245
1989	57	2	.994836
1989	58	2	.995209
1989	59	2	.994463
1989	60	2	.994252
1989	61	2	.994086
1989	62	2	.992526
1989	63	2	.99217
1989	64	2	.991077
1989	65	2	.98982
1989	66	2	.989035
1989	67	2	.988379
1989	68	2	.986237
1989	69	2	.986381
1989	70	2	.984604
1989	71	2	.982007
1989	72	2	.980456
1989	73	2	.977985
1989	74	2	.973585
1989	75	2	.970889
1989	76	2	.966407
1989	77	2	.961613
1989	78	2	.956199
1989	79	2	.952968
1989	80	2	.947295
1989	81	2	.94147
1989	82	2	.93121
1989	83	2	.921776
1989	84	2	.906232
1989	85	2	.893701
1989	86	2	.885361
1989	87	2	.868095
1989	88	2	.853844
1989	89	2	.830249
1989	90	2	.819148
1989	91	2	.785164
1989	92	2	.767754
1989	93	2	.760131
1989	94	2	.744191
1989	95	2	.700638
1989	96	2	.646615
1989	97	2	.651838
1989	98	2	.620645
1989	99	2	.554979
1989	100	2	.590219
1989	101	2	.46
1989	102	2	.511628
1989	103	2	.342466
1989	104	2	.274725
1989	105	2	.409836
1989	106	2	.625
1989	107	2	0
1989	108	2	0
1989	109	2	0
1989	110	2	0
1990	0	1	.993163
1990	1	1	.999611
1990	2	1	.999627
1990	3	1	.999648
1990	4	1	.999792
1990	5	1	.999863
1990	6	1	.999858
1990	7	1	.999796
1990	8	1	.999858
1990	9	1	.999702
1990	10	1	.999842
1990	11	1	.999839
1990	12	1	.999879
1990	13	1	.999785
1990	14	1	.999831
1990	15	1	.999644
1990	16	1	.999584
1990	17	1	.999552
1990	18	1	.999254
1990	19	1	.998852
1990	20	1	.999196
1990	21	1	.999115
1990	22	1	.99914
1990	23	1	.999255
1990	24	1	.999009
1990	25	1	.999298
1990	26	1	.998846
1990	27	1	.999055
1990	28	1	.999139
1990	29	1	.998862
1990	30	1	.999071
1990	31	1	.998895
1990	32	1	.998934
1990	33	1	.998949
1990	34	1	.998749
1990	35	1	.998981
1990	36	1	.998688
1990	37	1	.998656
1990	38	1	.998099
1990	39	1	.998711
1990	40	1	.998324
1990	41	1	.998034
1990	42	1	.997982
1990	43	1	.99754
1990	44	1	.99766
1990	45	1	.997255
1990	46	1	.997122
1990	47	1	.996703
1990	48	1	.996198
1990	49	1	.996508
1990	50	1	.996287
1990	51	1	.995554
1990	52	1	.994582
1990	53	1	.994136
1990	54	1	.994209
1990	55	1	.992793
1990	56	1	.991484
1990	57	1	.991096
1990	58	1	.990447
1990	59	1	.989003
1990	60	1	.988609
1990	61	1	.986533
1990	62	1	.986335
1990	63	1	.984976
1990	64	1	.981629
1990	65	1	.980848
1990	66	1	.978701
1990	67	1	.977776
1990	68	1	.973685
1990	69	1	.973281
1990	70	1	.965903
1990	71	1	.963997
1990	72	1	.959981
1990	73	1	.956934
1990	74	1	.950766
1990	75	1	.943291
1990	76	1	.939688
1990	77	1	.932081
1990	78	1	.924854
1990	79	1	.914578
1990	80	1	.910616
1990	81	1	.894315
1990	82	1	.888216
1990	83	1	.878538
1990	84	1	.860933
1990	85	1	.852043
1990	86	1	.823679
1990	87	1	.822897
1990	88	1	.790254
1990	89	1	.769184
1990	90	1	.762055
1990	91	1	.742603
1990	92	1	.718843
1990	93	1	.715651
1990	94	1	.674534
1990	95	1	.641979
1990	96	1	.618347
1990	97	1	.530945
1990	98	1	.481229
1990	99	1	.606362
1990	100	1	.467577
1990	101	1	.447368
1990	102	1	.530435
1990	103	1	.704918
1990	104	1	.555556
1990	105	1	.684211
1990	106	1	.454545
1990	107	1	0
1990	108	1	0
1990	109	1	0
1990	110	1	0
1990	0	2	.994558
1990	1	2	.999606
1990	2	2	.999813
1990	3	2	.999825
1990	4	2	.9999
1990	5	2	.999855
1990	6	2	.999957
1990	7	2	.999871
1990	8	2	.99983
1990	9	2	.999833
1990	10	2	.999793
1990	11	2	.999894
1990	12	2	.999936
1990	13	2	.999876
1990	14	2	.999684
1990	15	2	.99972
1990	16	2	.999763
1990	17	2	.999855
1990	18	2	.999644
1990	19	2	.999678
1990	20	2	.999654
1990	21	2	.999715
1990	22	2	.999766
1990	23	2	.999581
1990	24	2	.999666
1990	25	2	.999495
1990	26	2	.999624
1990	27	2	.999705
1990	28	2	.999553
1990	29	2	.999455
1990	30	2	.999383
1990	31	2	.999496
1990	32	2	.999593
1990	33	2	.999458
1990	34	2	.999387
1990	35	2	.99954
1990	36	2	.999333
1990	37	2	.999135
1990	38	2	.99903
1990	39	2	.999099
1990	40	2	.999155
1990	41	2	.998943
1990	42	2	.998708
1990	43	2	.998496
1990	44	2	.998499
1990	45	2	.998372
1990	46	2	.99801
1990	47	2	.998162
1990	48	2	.997569
1990	49	2	.997541
1990	50	2	.997376
1990	51	2	.997142
1990	52	2	.997003
1990	53	2	.997088
1990	54	2	.996971
1990	55	2	.995309
1990	56	2	.996029
1990	57	2	.994851
1990	58	2	.994256
1990	59	2	.994204
1990	60	2	.993865
1990	61	2	.993451
1990	62	2	.992625
1990	63	2	.992024
1990	64	2	.991453
1990	65	2	.989789
1990	66	2	.989938
1990	67	2	.987363
1990	68	2	.986401
1990	69	2	.986394
1990	70	2	.983134
1990	71	2	.981559
1990	72	2	.980163
1990	73	2	.976329
1990	74	2	.973966
1990	75	2	.970736
1990	76	2	.967239
1990	77	2	.962296
1990	78	2	.956842
1990	79	2	.949111
1990	80	2	.942434
1990	81	2	.938472
1990	82	2	.924268
1990	83	2	.921177
1990	84	2	.908208
1990	85	2	.898869
1990	86	2	.879993
1990	87	2	.872798
1990	88	2	.850388
1990	89	2	.827595
1990	90	2	.815491
1990	91	2	.790873
1990	92	2	.767916
1990	93	2	.743977
1990	94	2	.708871
1990	95	2	.685741
1990	96	2	.649194
1990	97	2	.634646
1990	98	2	.617299
1990	99	2	.589793
1990	100	2	.448675
1990	101	2	.528571
1990	102	2	.585746
1990	103	2	.452471
1990	104	2	.415929
1990	105	2	.423077
1990	106	2	.5
1990	107	2	0
1990	108	2	.25
1990	109	2	0
1990	110	2	0
1991	0	1	.993375
1991	1	1	.999628
1991	2	1	.999798
1991	3	1	.999771
1991	4	1	.999816
1991	5	1	.999925
1991	6	1	.999786
1991	7	1	.999859
1991	8	1	.999919
1991	9	1	.999859
1991	10	1	.999862
1991	11	1	.999902
1991	12	1	.99992
1991	13	1	.99982
1991	14	1	.999864
1991	15	1	.999681
1991	16	1	.999485
1991	17	1	.999326
1991	18	1	.99921
1991	19	1	.99914
1991	20	1	.999198
1991	21	1	.999357
1991	22	1	.999341
1991	23	1	.99902
1991	24	1	.999171
1991	25	1	.999227
1991	26	1	.999142
1991	27	1	.998855
1991	28	1	.999144
1991	29	1	.998861
1991	30	1	.998903
1991	31	1	.998803
1991	32	1	.998917
1991	33	1	.998837
1991	34	1	.998836
1991	35	1	.998653
1991	36	1	.998731
1991	37	1	.998439
1991	38	1	.998575
1991	39	1	.998484
1991	40	1	.998076
1991	41	1	.998167
1991	42	1	.998033
1991	43	1	.997788
1991	44	1	.997333
1991	45	1	.996994
1991	46	1	.997003
1991	47	1	.996362
1991	48	1	.996709
1991	49	1	.996474
1991	50	1	.996259
1991	51	1	.995367
1991	52	1	.99471
1991	53	1	.994857
1991	54	1	.99415
1991	55	1	.992588
1991	56	1	.991868
1991	57	1	.990789
1991	58	1	.989899
1991	59	1	.988952
1991	60	1	.988753
1991	61	1	.986947
1991	62	1	.985483
1991	63	1	.984729
1991	64	1	.982191
1991	65	1	.980991
1991	66	1	.978789
1991	67	1	.975931
1991	68	1	.974897
1991	69	1	.971094
1991	70	1	.969399
1991	71	1	.964312
1991	72	1	.962645
1991	73	1	.956095
1991	74	1	.952395
1991	75	1	.945535
1991	76	1	.940724
1991	77	1	.931246
1991	78	1	.926963
1991	79	1	.920319
1991	80	1	.912397
1991	81	1	.898402
1991	82	1	.887407
1991	83	1	.875597
1991	84	1	.864056
1991	85	1	.848031
1991	86	1	.840046
1991	87	1	.822285
1991	88	1	.801801
1991	89	1	.779481
1991	90	1	.751863
1991	91	1	.727386
1991	92	1	.708643
